HH1,HH2,HH3,HH4,HH5D,HH5M,HH5Y,HH6,HH7,HH9,HH10,HH11,HH12,HH13,HH14,HH15,HH16,TOHL6,TOHL7,TOHL8,WS1,WS2,WS3,WS4,WS5,WS6A,WS6B,WS6C,WS6D,WS6E,WS6F,WS6X,WS6Z,WS7,WS8,WS9,HC2,HC3,HC4,HC5,HC6,HC7,HC7A,HC8,HC9A,HC9B,HC9C,HC9D,HC9E,HC9F,HC10A,HC10B,HC10C,HC10D,HC10E,HC10F,CD7,CD9,CD11,CD12A,CD12B,CD12C,CD12D,CD12E,CD12F,CD12G,CD12H,CD12I,CD12J,CD12K,CD13,SI1,hhweight,wlthscor,wlthind5,helevel,hhsex
12,6,3,1,23,11,2005,2,7,1,2,4,1,1,0,0,1,1,2,0,31, ,12,2,1, ,B, , , , , , ,22,2, ,2,21,33,36,8,3, ,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,2,2,1,.827315131,1.90493039766454,1,3,1
13,6,3,1,4,12,2005,1,12,1,1,3,1,1,2,2,5,1,0,2,11, , , ,1,A, , , , ,F, , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,3,1,1,2,1,1,1,2,2,2,2,2,2,1,.289691765,-1.0602560010199,5,3,2
14,6,2,1,28,11,2005,1,12,1,2,3,1,1,1,1,3,1,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,1,35,35,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,.30754301,-.985740896393472,5,4,1
15,6,5,1,2,12,2005,1,12,1,2,8,3,3,1,1,1,3,0,1,11, , , ,2, , , , , , , , ,11,2, ,5,35,35,34,3, , ,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,8,1,1,2,1,2,2,2,2,2,2,2,8,1,.3256716,-1.03250144374597,5,3,1
16,6,6,1,29,11,2005,1,12,1,1,4,1,1,1,1,4,1,1,1,11, , , ,2, , , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,4,1,1,2,1,2,2,2,2,2,2,2,2,1,.181201627,-.89709948768788,4,3,1
17,6,7,1,29,11,2005,1,12,1,2,5,1,1,1,1,2,1,2,1,11, , , ,1,A, , , , ,F, , ,11,2, ,2,35,35,34,3, , ,1,1,2,1,2,2,1,1,2,2,2,2,2,3,2,4,1,1,2,1,1,1,2,2,2,2,2,2,1,.166074804,-.903427758898548,4,3,1
18,6,8,1,28,11,2005,1,12,1,2,6,1,1,1,1,3,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,3,21,35,34,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,6,1,1,2,1,2,1,2,2,2,2,2,2,2,.154667574,-.589320507517023,3,3,1
19,6,9,1,28,11,2005,2,12,1,1,3,1,1,1,1,3,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,21,33,33,3, , ,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,8,3,.253631997,.244542263916186,2,3,1
20,6,9,1,22,11,2005,1,14,1,1,4,3,3,0,0,3,3,0,0,11, , , ,1,A, , ,D, , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2, , , , , , , , , , , , , , , ,1,2.389254735,-1.17266176108994,5,4,2
21,6,3,1,23,11,2005,1,14,1,1,4,2,2,1,1,15,2,0,1,11, , , ,1,A, , , , , , , ,11,2, ,3,96,33,31,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,.166424297,-.350162220500942,3,4,1
22,6,16,1,26,11,2005,1,14,3, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
23,6,19,1,25,11,2005,1,14,3, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
24,6,26,1,21,11,2005,1,14,1,2,4,3,3,0,0,3,3,0,0,11, , , ,1,A, , ,D, ,F, , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,2.929546844,-.853612725488455,4,4,1
25,6,30,1,24,11,2005,1,14,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,7,.28657739,-1.01064539141838,5,3,1
26,6,54,1,24,11,2005,1,14,1,2,3,1,1,1,1,18,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,3,1,1,2,1,2,1,2,1,2,1,2,1,1,.226469587,-.962548183270891,5,4,1
27,6,60,1,1,12,2005,2,14,1,2,4,1,1,1,1,18,1,1,1,31, ,15,2,2, , , , , , , , ,11,2, ,2,35,33,31,3, , ,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,3,1,1,1,1,2,2,2,1,2,2,2,8,1,.173207519,.14475473402941,2,3,1
28,6,1,1,21,11,2005,1,18,1,2,5,1,1,1,1,1,1,0,1,11, , , ,1, , , , , ,F, , ,11,2, ,2,21,35,33,3, , ,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,1,.12426234,-.352155729831613,3,3,2
29,6,2,1,19,11,2005,1,18,1,2,2,1,1,0,0,1,1,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,2,21,35,33,3, , ,1,1,2,1,2,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,3,1.359962852,-.382274685528095,3,3,1
30,6,3,1,18,11,2005,2,18,1,3,5,1,1,2,2,1,1,0,2,31, ,3,1,1,A, , , , ,F, , ,22,2, ,2,21,33,36,8,3, ,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,1,.201125179,1.56744425686528,1,3,2
31,6,1,1,17,11,2005,1,21,1,2,5,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,2,1,2,1,1,.141248206,-.951424287194004,4,3,1
32,6,2,1,17,11,2005,2,21,1,2,6,2,2,2,2,1,2,0,2,11, , , ,2, , , , , , , , ,22,2, ,3,31,33,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,3,.091476301,.0456461841413904,2,3,1
33,6,3,1,18,11,2005,2,21,1,1,1,0,0,0,0,1,0,0,0,31, ,10,1,2, , , , , , , , ,22,2, ,1,21,31,23,2, , ,1,1,1,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,1.103256009,1.46789440768,1,3,2
34,6,2,1,3,12,2005,1,23,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
35,6,3,1,18,11,2005,1,23,1,1,2,1,1,0,0,1,1,0,0,11, , , ,1,A, , , , , , , ,11,2, ,2,31,35,31,3, , ,1,1,1,1,1,2,1,1,2,2,2,1,2, , , , , , , , , , , , , , , ,1,1.324215377,-.960037580129381,4,3,2
36,6,4,1,29,11,2005,1,23,1,1,1,0,0,0,0,1,0,0,0,11, , , ,2, , , , , , , , ,11,2, ,1,21,33,32,3, , ,1,1,2,1,2,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,1.345027219,-.00778019054400471,2,3,2
37,6,5,1,19,11,2005,2,23,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
38,6,1,1,12,11,2005,1,26,1,2,6,3,3,1,1,1,3,0,1,11, , , ,1,A, , , , , , , ,11,2, ,3,21,35,34,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,.098803271,-.76225169062273,3,3,1
39,6,2,1,15,11,2005,2,26,1,4,6,2,2,2,2,1,2,0,2,31, ,5,1,2, , , , , , , , ,22,2, ,2,34,33,33,3, , ,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,5,1,1,1,1,1,1,2,1,2,2,2,1,2,.09858318,1.06350813215459,1,3,1
40,6,3,1,9,11,2005,2,26,1,1,3,1,1,1,1,1,1,0,1,31, ,5,1,2, , , , , , , , ,22,2, ,1,21,33,33,3, , ,2,1,1,1,1,2,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,3,.094407564,.963485778571379,2,3,2
41,6,2,1,18,11,2005,1,32,1,2,4,1,1,1,1,1,1,1,1,11, , , ,2, , , , , , , , ,11,2, ,1,35,35,31,3, , ,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,3,.183722753,-1.02599554538219,5,3,1
42,6,1,1,17,11,2005,1,32,1,1,3,1,1,1,1,1,1,1,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,31,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,.250101557,-1.00057871658297,5,3,2
43,6,1,1,28,11,2005,2,32,1,3,4,1,1,1,1,1,1,0,1,31, ,10,2,2, , , , , , , , ,22,2, ,3,21,33,33,3, , ,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,4,1,1,1,2,1,2,2,2,2,2,2,2,1,.207038895,1.09495892254675,1,3,1
44,6,1,1,20,11,2005,1,35,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1,A, , , , ,F, , ,11,2, ,3,35,33,34,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.238664188,-.634693665436987,3,4,1
45,6,2,1,21,11,2005,2,35,1,3,6,1,1,1,1,1,1,1,1,12, , , ,2, , , , , , , , ,12,2, ,3,35,33,33,3, , ,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,2,1,.146390722,.370142028419715,2,3,2
46,6,3,1,20,11,2005,1,44,1,1,3,1,1,1,1,3,1,0,1,91,11, , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.12133528,-.889410778720277,4,4,1
47,6,4,1,17,11,2005,1,44,1,2,4,1,1,1,1,4,1,0,1,71, ,10,2,2, , , , , , , , ,11,2, ,2,35,33,33,3, , ,1,1,2,1,1,2,1,1,2,2,2,1,2, , , , , , , , , , , , , , , ,1,.192464648,-.20920925228439,2,3,1
48,6,5,1,4,12,2005,1,44,1,3,6,2,2,2,2,5,2,0,2,11, , , ,2, , , , , , , , ,11,2, ,3,35,35,34,3, , ,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,5,1,1,2,1,2,1,2,2,2,2,2,2,1,.211541415,-.721629716560185,3,4,2
49,6,6,1,21,11,2005,1,44,1,2,2,1,1,0,0,6,1,0,0,12, , , ,2, , , , , , , , ,22,1,2,2,21,33,33,6,3, ,1,1,1,2,2,2,2,2,1,2,2,2,2, , , , , , , , , , , , , , , ,1,2.20458771,1.77908157292044,1,3,1
50,6,7,1,21,11,2005,2,44,1,2,2,0,0,0,0,7,0,0,0,12, , , ,2, , , , , , , , ,22,2, ,1,21,33,96,3, , ,2,1,2,1,2,2,1,1,1,1,2,2,2, , , , , , , , , , , , , , , ,1,1.326863081,1.17187939601492,1,3,1
51,6,1,1,29,11,2005,1,46,1,3,4,1,1,1,1,1,1,0,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,96,96,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,.348686928,-.597287301503335,3,3,1
52,6,3,1,24,11,2005,1,46,1,2,5,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,31,35,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2, , , , , , , , , , , , , , , ,3,.151347023,-.975825555909391,5,2,1
53,6,5,1,1,12,2005,1,46,1,1,2,2,2,0,0,1,2,0,0,11, , , ,2, , , , , , , , ,11,2, ,1,31,35,33,3, , ,1,1,1,1,1,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,.817062875,-.813809186237827,4,3,2
54,6,7,1,1,12,2005,1,46,1,3,5,1,1,1,1,1,1,0,1,11, , , ,1, , , ,D, , , , ,12,2, ,2,33,33,33,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,.084486302,.175172393794352,2,3,1
55,6,8,1,18,11,2005,2,46,1,1,1,0,0,0,0,1,0,0,0,31, ,6,2,2, , , , , , , , ,22,2, ,1,21,33,33,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,1.172070032,.997976606695169,2,2,1
56,6,7,1,17,11,2005,2,46,1,3,5,1,1,1,1,1,1,1,1,31, ,3,2,1,A, , , , ,F, , ,21,2, ,3,21,33,33,3, , ,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,3,.14080236,.895494918747539,2,4,2
57,6,9,1,18,11,2005,2,46,1,2,5,2,2,1,1,1,2,1,1,41, ,4,2,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,4,1,1,1,1,1,2,2,1,2,2,2,2,2,.140722814,.68801892554381,2,3,1
58,6,2,1,21,11,2005,1,48,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1,A, , , , , , , ,11,2, ,2,21,35,31,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,.273043864,-.649289070488103,3,3,1
59,6,3,1,18,11,2005,1,48,1,2,4,1,1,0,0,1,1,1,0,11, , , ,1,A, , , , ,F, , ,11,2, ,1,35,35,33,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,4,1,1,2,1,1,2,2,2,2,2,2,2,1,.935750221,-.979184297649638,5,3,1
60,6,4,1,2,12,2005,2,48,1,1,1,0,0,0,0,0,0,0,0,21, ,7,1,2, , , , , , , , ,13,2, ,1,21,33,32,1, , ,1,1,2,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,1.446649104,1.00599745446794,2,3,2
61,6,1,1,1,12,2005,1,51,1,1,2,1,1,0,0,1,1,0,0,11, , , ,1,A, , , , , , , ,11,2, ,3,31,33,31,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,3,5.048357858,-.65823619547171,3,4,2
62,6,2,1,21,11,2005,1,51,1,2,4,1,1,1,1,2,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,2,21,35,33,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,.104167213,-.414144369114602,3,3,2
63,6,3,1,29,11,2005,1,51,1,1,3,1,1,1,1,3,1,1,1,13, ,5,1,1,A, , , , , , , ,11,2, ,1,35,35,31,3, , ,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,.055322104,-.411181931552895,3,4,2
64,6,4,1,29,11,2005,2,51,1,1,3,1,1,1,1,4,1,1,1,11, , , ,1,A, , , , , , , ,22,1,3,2,21,33,31,3, , ,3,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,.183641979,.396762683379036,2,3,2
65,6,5,1,19,11,2005,2,51,1,2,4,1,1,1,1,5,1,1,1,31, ,30,2,2, , , , , , , , ,21,1,2,2,35,33,22,8,2,2,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,3,1,1,1,2,1,1,2,1,2,1,2,2,1,.181217269,1.13729228305741,1,3,1
66,6,1,1,18,11,2005,1,53,1,1,3,2,2,0,0,2,2,0,0,11, , , ,1,A, , , , ,F, , ,11,2, ,1,35,35,34,3, , ,1,1,2,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,2,2.039397298,-1.14170389363072,5,3,2
67,6,3,1,29,11,2005,1,53,1,1,4,1,1,1,1,3,1,1,1,11, , , ,1,A, , , , , , , ,11,2, ,3,35,33,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,3,.153712265,-.468695270315684,3,3,1
68,6,4,1,25,11,2005,2,53,1,1,3,1,1,1,1,6,1,0,1,31, ,5,2,1,A, , , , , , , ,22,2, ,3,34,33,33,3, , ,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,3,2,1,2,1,2,1,2,2,2,2,2,2,1,.202113911,.888324740840848,2,4,1
69,6,1,1,19,11,2005,1,56,1,2,3,2,2,0,0,1,2,0,0,11, , , ,2, , , , , , , , ,11,2, ,2,35,35,31,3, , ,1,1,2,1,1,1,1,2,2,2,2,2,2, , , , , , , , , , , , , , , ,7,1.650942702,-1.03721823149828,5,3,1
70,6,2,1,18,11,2005,2,56,1,2,7,1,1,1,1,1,1,4,1,31, ,10,2,2, , , , , , , , ,22,2, ,2,21,33,26,8,3, ,2,1,1,1,2,2,1,1,1,1,1,1,2,4,2,4,2,1,2,1,2,2,2,2,2,2,2,2,7,.231000427,2.03534288774712,1,3,1
71,6,15,1,17,11,2005,2,56,1,2,4,1,1,1,1,1,1,1,1,31, ,5,1,2, , , , , , , , ,22,2, ,3,21,33,36,2, , ,2,1,1,1,2,2,1,1,1,1,1,2,2,1,1,3,1,1,2,1,1,2,2,2,2,2,2,2,6,.105997753,2.01330544005146,1,3,1
72,6,2,2,5,12,2005,1,59,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,31,33,33,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.13981066,-.534299646558654,3,4,1
73,6,1,1,18,11,2005,1,59,1,1,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , ,F, , ,11,1,2,2,35,35,34,3, , ,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,.123832594,-.890771216477211,4,3,2
74,6,1,1,27,11,2005,2,59,1,3,4,2,2,1,1,1,2,0,1,31, ,10,2,2, , , , , , , , ,22,2, ,2,21,31,36,8,3, ,1,1,2,1,1,2,1,1,1,1,1,2,2, , , , , , , , , , , , , , , ,1,.090052669,1.99093280332638,1,3,1
75,6,1,1,2,12,2005,1,61,1,1,5,2,2,1,1,1,2,1,1,11, , , ,1, , , ,D, , , , ,11,2, ,3,31,33,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,.238525377,-.46932704851605,3,4,1
76,6,25,1,3,12,2005,2,61,1,3,5,2,2,1,1,1,2,0,1,31, ,10,2,2, , , , , , , , ,31,2, ,1,21,33,33,3, , ,2,1,1,1,1,1,1,1,1,2,2,1,2, , , , , , , , , , , , , , , ,1,.107109519,.672647811353508,2,3,2
77,6,22,1,25,11,2005,2,61,1,1,6,1,1,1,1,1,1,0,1,31, ,5,2,2, , , , , , , , ,22,2, ,2,21,33,33,3, , ,2,1,1,1,2,1,1,1,2,2,1,1,2, , , , , , , , , , , , , , , ,1,.098207456,1.04013756221506,2,3,1
78,6,1,1,2,12,2005,1,63,1,1,5,1,1,1,1,1,1,0,1,41, ,40,2,1,A, , , , ,F, , ,11,2, ,3,35,35,34,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,2,.252126043,-.843325698166662,4,4,1
79,6,2,1,29,11,2005,1,63,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,21,35,34,3, , ,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,1,.239252679,-.69346034043324,3,3,1
80,6,3,1,1,12,2005,1,63,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,21,35,33,3, , ,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,3,2,1,2,1,2,1,2,1,2,2,2,2,3,.096393668,-.348799417488135,3,3,1
81,6,5,1,19,11,2005,1,63,1,1,3,1,1,1,1,1,1,0,1,11, , , ,2, , , , , , , , ,11,2, ,1,35,33,33,3, , ,1,1,1,1,2,1,1,1,1,2,2,2,2, , , , , , , , , , , , , , , ,1,.112636555,-.389128473908581,3,4,2
82,6,4,1,18,11,2005,2,63,1,4,5,1,1,1,1,1,1,0,1,31, ,10,2,2, , , , , , , , ,22,2, ,4,21,33,33,3, , ,1,1,1,1,2,1,1,1,1,2,2,1,2, , , , , , , , , , , , , , , ,1,.139841463,.93060766312382,2,3,1
83,6,1,1,19,11,2005,1,65,1,1,2,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , ,F, , ,11,2, ,1,21,35,34,3, , ,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,2,7,.22730221,-.616782279151215,3,4,2
84,6,2,1,18,11,2005,2,65,1,2,4,2,2,1,1,1,2,0,1,12, , , ,2, , , , , , , , ,11,2, ,2,35,33,32,2, , ,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,4,1,1,2,1,2,1,2,2,2,2,2,2,1,.138146101,.628809618662261,2,3,1
85,6,1,1,19,11,2005,1,68,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,33,33,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,.140700846,-.336668392236616,3,4,1
86,6,6,1,19,11,2005,1,68,1,2,4,1,1,1,1,1,1,1,1,11, , , ,1, , , ,D, , , , ,11,2, ,3,35,35,34,1, , ,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,2,2,.110113145,-.821813682023946,4,3,1
87,6,9,1,17,11,2005,2,68,1,2,5,1,1,1,1,1,1,2,1,31, ,5,2,1,A, , , , ,F, , ,21,2, ,2,35,33,33,3, , ,1,1,2,1,1,2,1,1,1,2,2,2,2,2,2,4,1,1,2,1,2,2,2,2,2,2,2,8,3,.269126682,.528187537360489,2,3,1
88,6,1,1,21,11,2005,1,71,1,2,4,1,1,2,2,2,1,0,2,11, , , ,1, , , ,D, , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,7,.356069425,-1.17266176108994,5,4,1
89,6,2,1,18,11,2005,2,71,1,4,5,2,2,1,1,1,2,0,1,31, ,5,2,1,A, , , , , , , ,22,2, ,3,21,31,33,3, , ,1,1,2,1,2,2,2,1,1,1,2,2,2, , , , , , , , , , , , , , , ,7,.203955036,1.39546304511226,1,4,2
90,6,1,1,16,11,2005,1,73,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, ,C,D, ,F, , ,11,2, ,1,31,35,33,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,1,1,2,1,1,1,2,2,2,2,2,2,2,.127412575,-.866269267909792,4,3,1
91,6,3,1,17,11,2005,2,73,1,1,4,2,2,1,1,1,2,0,1,31, ,7,1,2, , , , , , , , ,22,2, ,2,21,31,33,8,3, ,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,.083949066,1.35909572581041,1,3,1
92,6,4,1,17,11,2005,2,73,1,1,4,1,1,1,1,1,1,1,1,31, ,10,1,2, , , , , , , , ,41,2, ,3,21,33,35,2, , ,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,.075113978,1.4438130901298,1,3,1
93,6,1,1,19,11,2005,1,74,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1, , , ,D, , , , ,11,2, ,2,35,35,33,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,1,1,2,2,1,2,2,2,2,2,2,1,1,.241933255,-.626914360061697,3,4,1
94,6,3,1,24,11,2005,2,74,1,2,3,2,2,0,0,1,2,0,0,31, ,10,2,2, , , , , , , , ,22,2, ,1,21,33,33,8,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2, , , , , , , , , , , , , , , ,1,1.850283248,1.50246613071001,1,4,1
95,6,1,1,21,11,2005,1,80,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
96,6,2,1,20,11,2005,1,80,1,2,3,2,2,0,0,1,2,0,0,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,31,3, , ,1,1,1,1,1,1,1,1,2,2,2,1,2, , , , , , , , , , , , , , , ,7,2.224868575,-1.12564101907436,5,4,1
97,6,3,1,6,12,2005,1,80,1,1,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,2,35,35,34,3, , ,1,1,2,1,1,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.267304977,-.991432250253209,5,4,2
98,6,4,1,22,11,2005,1,80,1,4,5,1,1,1,1,1,1,0,1,11, , , ,1,A, , ,D, , , , ,11,2, ,2,35,35,34,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,1,.250418222,-1.15458876358522,5,4,1
99,6,5,1,22,11,2005,1,80,2, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0,0, , 
100,6,6,1,25,11,2005,1,80,1,2,3,1,1,1,1,1,1,0,1,11, , , ,1,A, , , , , , , ,11,2, ,1,31,35,31,3, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,1,.230032752,-1.0007529355073,5,3,1
1,5,2,1,24,11,2005,1,1,1,1,1,0,0,0,0,1,0,0,0,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,32,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,2,2.347668472,-.666970260764335,3,3,2
2,5,3,1,2,12,2005,1,1,1,1,3,1,1,1,1,1,1,0,1,11, , , ,1, , , ,D, , , , ,11,2, ,1,31,31,32,3, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,2,1,2,1,2,1,2,2,2,2,2,2,2,.280638035,-.51302154492478,3,3,2
3,5,4,1,10,12,2005,1,1,1,1,1,0,0,0,0,1,0,0,0,11, , , ,1,A, , , , , , , ,11,2, ,1,35,35,34,3, , ,1,1,1,1,2,2,1,1,2,2,2,2,2, , , , , , , , , , , , , , , ,2,2.206800443,-.903656086431713,4,3,2
