sampleid,current_occupation,lifetime_occupation,SEX,SEXM,SEXF,AGE,agecat_wmh,age18_34,age35_49,age50_64,age65,educ,educat,ed011,ed12,ed1315,ed16,educ_cat,educ_cat4,marcat,marcoh,marswd,marnev,emp,empw,empst,emph,empr,empoth,occ_LT4,occ_cur4,str,secu,finalp1wt,finalp2wt,hhs,hhincome,income_per_capita,income_wmh,income_cat,income_cat1,income_cat2,income_cat3,income_cat4,mother_occ28,father_occ28,father_educ,mother_educ,higherparent_educ,mother_educ4,father_educ4,higherparent_educ4,mother_educ7,father_educ7,higherparent_educ7,mother_occ4,father_occ4,higherparent_occ4,spouse_lifetime_occupation,spouse_lifetime_occ4,str15
270200219500,0,24,1,1,0,72,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0,2,0,10,1,.571248951673021,1.30240506853634,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , ,25,1,339
270200219600, , ,1,1,0,26,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,10,2,1.16629994299909, ,6,7440,1240,.875706214689266,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270200219700, , ,0,0,1,73,4,0,0,0,1,10,1,1,0,0,0,5,2,2,0,1,0,4,0,0,0,1,0, , ,10,2,.601162325831575, ,2,5520,2760,1.94915254237288,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200219800, , ,1,1,0,24,1,1,0,0,0,8,1,1,0,0,0,4,2,1,1,0,0,5,0,0,0,0,1, , ,10,1,1.16629994299909, ,2,3000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200219900, , ,0,0,1,69,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,10,2,.628180857329623, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220000, , ,0,0,1,70,4,0,0,0,1,7,1,1,0,0,0,3,1,1,1,0,0,4,0,0,0,1,0, , ,10,2,.601162325831575, ,2,3240,1620,1.14406779661017,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220100, , ,1,1,0,31,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,5,0,0,0,0,1, , ,10,2,1.82961338766972, ,4,8400,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220200,19,19,1,1,0,30,1,1,0,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0,2,2,10,2,1.82961338766972,.561987709729281,5,4200,840,.593220338983051,2,0,1,0,0,8,18,7,12,12,2,1,2,6,3,6,3,2,3,0,0,339
270200220300, , ,0,0,1,68,4,0,0,0,1,14,3,0,0,1,0,7,3,3,0,0,1,4,0,0,0,1,0, , ,10,1,.628180857329623, ,2,3360,1680,1.1864406779661,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220400, , ,0,0,1,76,4,0,0,0,1,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0, , ,10,1,.601162325831575, ,1,1332,1332,.940677966101695,2,0,1,0,0, , , , , , , , , , , , , , , , ,339
270200220500,25,25,0,0,1,30,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,10,1,1.08046834546236,.528136498843063,4,8400,2100,1.48305084745763,3,0,0,1,0,19, , ,13,13,3, ,3,7, ,7,2, ,2,25,1,339
270200220600, , ,0,0,1,35,2,0,1,0,0,12,2,0,1,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,10,2,1.08046834546236, ,3,5160,1720,1.21468926553672,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220700, , ,1,1,0,43,2,0,1,0,0,17,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,10,1,1.41847290364754, ,4,7200,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,339
270200220800, , ,0,0,1,41,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,1,.92827954646866, ,3,9600,3200,2.25988700564972,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200220900, , ,0,0,1,56,3,0,0,1,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,26,2,.811774826061662, ,5,3840,768,.542372881355932,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200221000, , ,1,1,0,53,3,0,0,1,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.27232721054446, ,5,10800,2160,1.52542372881356,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200221100, , ,1,1,0,23,1,1,0,0,0,13,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0, , ,26,2,1.45237351392339, ,4,9600,2400,1.69491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200221200, , ,0,0,1,62,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,26,1,.775118595657777, ,2,26880,13440,9.49152542372881,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200221300,27,27,0,0,1,42,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,26,2,.92827954646866,2.03429889709386,4,8400,2100,1.48305084745763,3,0,0,1,0,14,18,7,8,8,2,1,2,4,3,4,2,2,2,3,4,355
270200221400,5,5,0,0,1,43,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,4,4,26,1,.92827954646866,2.03429889709386,5,7800,1560,1.10169491525424,3,0,0,1,0,23,19,6,9,9,2,1,2,4,2,4,2,2,2,24,2,355
270200221500, , ,0,0,1,25,1,1,0,0,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,26,1,1.05600598460682, ,1,4200,4200,2.96610169491525,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200221600, , ,1,1,0,59,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.27232721054446, ,3,9600,3200,2.25988700564972,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200221700, , ,0,0,1,40,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,.92827954646866, ,4,4200,1050,.741525423728814,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200221800, , ,0,0,1,30,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,1,.813077674547934, ,4,8400,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200221900, , ,0,0,1,32,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,.813077674547934, ,3,5640,1880,1.32768361581921,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200222000, , ,0,0,1,59,3,0,0,1,0,15,3,0,0,1,0,7,4,2,0,1,0,4,0,0,0,1,0, , ,26,2,.811774826061662, ,2,1692,846,.597457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200222100,15,15,0,0,1,37,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,2,2,26,2,.813077674547934,.333956064677168,4,1800,450,.317796610169492,1,1,0,0,0,3, , ,11,11,2, ,2,6, ,6,4, ,4,24,2,355
270200222200, , ,1,1,0,58,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.27232721054446, ,5,7200,1440,1.01694915254237,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200222300,21,21,0,0,1,33,1,1,0,0,0,11,1,1,0,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,26,2,.813077674547934,.333956064677168,4,8400,2100,1.48305084745763,3,0,0,1,0,15,4,15,10,15,2,4,4,5,7,7,2,4,4, , ,355
270200222400, , ,0,0,1,35,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,.813077674547934, ,2,3600,1800,1.27118644067797,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200222500, , ,0,0,1,33,1,1,0,0,0,19,4,0,0,0,1,7,4,1,1,0,0,5,0,0,0,0,1, , ,26,1,.813077674547934, ,3,7200,2400,1.69491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200222600, , ,1,1,0,28,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,1,1.45237351392339, ,4,12000,3000,2.11864406779661,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200222700, , ,1,1,0,52,3,0,0,1,0,18,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,26,1,1.27232721054446, ,2,9600,4800,3.38983050847458,4,0,0,0,1, , , , , , , , , , , , , , , , ,355
270200222800, , ,1,1,0,70,4,0,0,0,1,14,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0, , ,26,1,.935875942102609, ,2,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,355
270200222900, , ,1,1,0,21,1,1,0,0,0,15,4,0,0,0,1,7,4,3,0,0,1,5,0,0,0,0,1, , ,26,1,1.45237351392339,4.04112633189402,5,3840,768,.542372881355932,2,0,1,0,0,5,19,6,15,15,4,1,4,7,2,7,4,2,4, , ,355
270200223000, , ,0,0,1,59,3,0,0,1,0,4,1,1,0,0,0,2,1,1,1,0,0,1,1,0,0,0,0, , ,26,1,.811774826061662, ,2,4200,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200223100,15,15,0,0,1,19,1,1,0,0,0,13,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0,2,2,32,1,1.17576666331564,.377302735378529,5,6000,1200,.847457627118644,2,0,1,0,0,21,18,13,14,14,3,3,3,7,7,7,2,2,2, , ,361
270200223200,0, ,0,0,1,51,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,3,0,0,1,0,0, ,0,32,1,.833071387856489,.322526697786315,4,6000,1500,1.05932203389831,3,0,0,1,0,25,25,7,7,7,1,1,1,3,3,3,1,1,1,3,4,361
270200223300,0,4,0,0,1,65,4,0,0,0,1,16,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0,4,0,32,1,.709320534390671,.30760758311948,1,1680,1680,1.1864406779661,3,0,0,1,0,7,28, ,15,15,4, ,4,7, ,7,4,2,4, , ,361
270200223400,5,5,0,0,1,42,2,0,1,0,0,16,4,0,0,0,1,7,4,2,0,1,0,1,1,0,0,0,0,4,4,32,1,.914126982350634,.28178004784136,3,1920,640,.451977401129944,1,1,0,0,0,5,9,14,16,16,4,3,4,7,7,7,4,3,4, , ,361
270200223500, , ,1,1,0,36,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,32,1,1.26010798163166, ,3,4800,1600,1.12994350282486,3,0,0,1,0, , , , , , , , , , , , , , , , ,361
270200223600,3,3,1,1,0,37,2,0,1,0,0,17,4,0,0,0,1,7,4,3,0,0,1,1,1,0,0,0,0,4,4,32,1,1.26010798163166,.32484093145906,1,3600,3600,2.54237288135593,4,0,0,0,1,21,24,7,10,10,2,1,2,5,3,5,2,2,2, , ,361
270200223700,25,25,0,0,1,28,1,1,0,0,0,8,1,1,0,0,0,4,2,1,1,0,0,1,1,0,0,0,0,1,1,32,1,1.17576666331564,2.42299490367068,5,6000,1200,.847457627118644,2,0,1,0,0,15, , ,8,8,2, ,2,4, ,4,2, ,2,25,1,361
270200223800,25,25,0,0,1,60,3,0,0,1,0,10,1,1,0,0,0,5,2,2,0,1,0,1,1,0,0,0,0,1,1,32,1,.709320534390671,.30760758311948,5,3360,672,.474576271186441,1,1,0,0,0,26,26,3,3,3,1,1,1,2,2,2,1,1,1, , ,361
270200223900,0,8,0,0,1,66,4,0,0,0,1,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,3,0,32,1,.709320534390671,.30760758311948,2,1680,840,.593220338983051,2,0,1,0,0,26, , ,3,3,1, ,1,2, ,2,1, ,1, , ,361
270200224000,15,15,0,0,1,37,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,32,1,1.01210412089894,.329150358080664,6,3000,500,.353107344632768,1,1,0,0,0,26,22,8,2,8,1,2,2,2,4,4,1,2,2,18,2,361
270200224100,9,9,0,0,1,35,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,3,3,32,2,1.01210412089894,2.11376585799386,3,2400,800,.564971751412429,2,0,1,0,0,11,27,10,14,14,3,2,3,7,5,7,3,1,3,24,2,361
270200224200,14,14,0,0,1,35,2,0,1,0,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0,2,2,32,2,1.01210412089894,.329150358080664,3,1680,560,.395480225988701,1,1,0,0,0,27,27,7,10,10,2,1,2,5,3,5,1,1,1, , ,361
270200224300, , ,0,0,1,42,2,0,1,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,32,1,.914126982350634, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,361
270200224400,0,25,1,1,0,43,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,5,0,0,0,0,1,1,0,32,1,1.23904702193867,.540836406408438,3,3600,1200,.847457627118644,2,0,1,0,0,25,27,3,0,3,1,1,1,1,2,2,1,1,1,25,1,361
270200224500,0,25,0,0,1,82,4,0,0,0,1,4,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,1,0,32,2,.587601497999539,.287947931310291,2,1200,600,.423728813559322,1,1,0,0,0,26,7, ,0,0,1, ,1,1, ,1,1,4,4, , ,361
270200224600, , ,1,1,0,31,1,1,0,0,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,33,1,1.26010798163166, ,2,1680,840,.593220338983051,2,0,1,0,0, , , , , , , , , , , , , , , , ,362
270200224700,0,25,0,0,1,73,4,0,0,0,1,3,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0,1,0,33,1,.587601497999539,.287947931310291,1,1440,1440,1.01694915254237,3,0,0,1,0, ,18, , ,7, , ,1, , ,3, ,2,2, , ,362
270200224800,0,3,1,1,0,50,3,0,0,1,0,15,3,0,0,1,0,7,4,1,1,0,0,4,0,0,0,1,0,4,0,32,2,1.1511531904926,.3725762481855,4,7200,1800,1.27118644067797,3,0,0,1,0,6,18,7,14,14,3,1,3,7,3,7,4,2,4,9,3,361
270200224900,3,3,0,0,1,23,1,1,0,0,0,9,1,1,0,0,0,4,2,1,1,0,0,1,1,0,0,0,0,4,4,33,1,1.17576666331564,.377302735378529,7,6000,857.142857142857,.605326876513317,2,0,1,0,0,12,24,12,10,12,2,2,2,5,6,6,2,2,2,3,4,362
270200225000,19,19,1,1,0,23,1,1,0,0,0,10,1,1,0,0,0,5,2,3,0,0,1,1,1,0,0,0,0,2,2,32,2,1.60254953999874,2.32375299810173,4,4800,1200,.847457627118644,2,0,1,0,0,16,24,14,14,14,3,3,3,7,7,7,2,2,2, , ,361
270200225100,21,21,0,0,1,20,1,1,0,0,0,9,1,1,0,0,0,4,2,3,0,0,1,1,1,0,0,0,0,2,2,33,1,1.17576666331564,.377302735378529,6,1680,280,.19774011299435,1,1,0,0,0,25,24,10,8,10,2,2,2,4,5,5,1,2,2, , ,362
270200225200, , ,0,0,1,39,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,33,2,1.01210412089894, ,5,3600,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,362
270200226400,0,11,0,0,1,67,4,0,0,0,1,12,2,0,1,0,0,6,2,2,0,1,0,4,0,0,0,1,0,3,0,26,2,.775118595657777,.440031628053732,3,1692,564,.398305084745763,1,1,0,0,0,0,19,4,0,4,1,1,1,1,2,2,0,2,2, , ,355
270200226500,13,13,0,0,1,46,2,0,1,0,0,13,3,0,0,1,0,7,3,2,0,1,0,1,1,0,0,0,0,2,2,26,2,.92827954646866,.316775960728706,2,6000,3000,2.11864406779661,4,0,0,0,1,10,24,7,4,7,1,1,1,2,3,3,3,2,3, , ,355
270200226600, , ,1,1,0,39,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,27,2,2.30362348989881, ,6,4320,720,.508474576271186,2,0,1,0,0, , , , , , , , , , , , , , , , ,356
270200226700,0,3,0,0,1,69,4,0,0,0,1,6,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0,4,0,26,2,.775118595657777,.440031628053732,4,2400,600,.423728813559322,1,1,0,0,0, ,19, , ,8, , ,2, , ,4, ,2,2,0,0,355
270200226800,6,6,1,1,0,50,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,4,4,26,2,1.27232721054446,.479078629420892,4,2160,540,.38135593220339,1,1,0,0,0,26,5,10,6,10,1,2,2,2,5,5,1,4,4,5,4,355
270200226900,0,14,0,0,1,35,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,5,0,0,0,0,1,2,0,26,2,.813077674547934,.333956064677168,5,5040,1008,.711864406779661,2,0,1,0,0,26,24,10,10,10,2,2,2,5,5,5,1,2,2,0,0,355
270200227000, , ,0,0,1,51,3,0,0,1,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,.811774826061662, ,4,2160,540,.38135593220339,1,1,0,0,0, , , , , , , , , , , , , , , , ,355
270200227100, , ,1,1,0,50,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.27232721054446, ,5,1080,216,.152542372881356,1,1,0,0,0, , , , , , , , , , , , , , , , ,355
270200227200, , ,1,1,0,39,2,0,1,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.94675629583306, ,4,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,355
270200227300, , ,1,1,0,52,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.27232721054446, ,2,2400,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200227400, , ,0,0,1,67,4,0,0,0,1,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,0,1,0, , ,26,2,.775118595657777, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200227500,25,25,0,0,1,50,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,26,2,.811774826061662,.55898363119462,2,3600,1800,1.27118644067797,3,0,0,1,0,25,14,2,4,4,1,1,1,2,2,2,1,2,2,14,2,355
270200227600, , ,1,1,0,47,2,0,1,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.52516146392188, ,4,3240,810,.572033898305085,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200227700,0,8,1,1,0,53,3,0,0,1,0,13,3,0,0,1,0,7,3,1,1,0,0,4,0,0,0,1,0,3,0,27,2,.725262149428002,.259712434804118,2,3000,1500,1.05932203389831,3,0,0,1,0,25, , ,10,10,2, ,2,5, ,5,1, ,1,22,2,356
270200227800, , ,0,0,1,47,2,0,1,0,0,12,2,0,1,0,0,6,2,2,0,1,0,1,1,0,0,0,0, , ,26,2,.92827954646866, ,1,0,0,0,1,1,0,0,0, , , , , , , , , , , , , , , , ,355
270200227900,15,15,1,1,0,46,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0,2,2,26,2,1.52516146392188,.859322726966059,5,8400,1680,1.1864406779661,3,0,0,1,0,27,24,7,8,8,2,1,2,4,3,4,1,2,2,11,3,355
270200228000,0,24,1,1,0,49,2,0,1,0,0,12,2,0,1,0,0,6,2,2,0,1,0,5,0,0,0,0,1,2,0,26,2,1.52516146392188,.859322726966059,1,0,0,0,1,1,0,0,0,25,11,14,4,14,1,3,3,2,7,7,1,3,3, , ,355
270200228100, , ,1,1,0,66,4,0,0,0,1,16,4,0,0,0,1,7,4,3,0,0,1,4,0,0,0,1,0, , ,26,2,1.22912171978826, ,1,1692,1692,1.19491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200228200, , ,0,0,1,27,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.05600598460682, ,5,6000,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200228300, , ,0,0,1,34,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,.813077674547934, ,4,4800,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,355
270200228400, , ,1,1,0,46,2,0,1,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.52516146392188, ,4,8400,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200228500, , ,0,0,1,31,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0, , ,27,2,1.15872656674584, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,356
270200228600,15,15,0,0,1,29,1,1,0,0,0,15,3,0,0,1,0,7,4,1,1,0,0,1,1,0,0,0,0,2,2,26,2,1.05600598460682,.558868183640668,3,1440,480,.338983050847458,1,1,0,0,0,18,18,11,12,12,2,2,2,6,6,6,2,2,2,0,0,355
270200228700, , ,0,0,1,18,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,5,0,0,0,0,1, , ,27,2,.98329737583061, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,356
270200228800, , ,1,1,0,22,1,1,0,0,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0, , ,26,2,1.45237351392339, ,3,6000,2000,1.41242937853107,3,0,0,1,0, , , , , , , , , , , , , , , , ,355
270200228900, , ,0,0,1,63,3,0,0,1,0,13,3,0,0,1,0,7,3,2,0,1,0,3,0,0,1,0,0, , ,38,2,.628180857329623, ,1,1692,1692,1.19491525423729,3,0,0,1,0, , , , , , , , , , , , , , , , ,367
270200229000, , ,1,1,0,40,2,0,1,0,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,7,1,1.15218008896762, ,4,6000,1500,1.05932203389831,3,0,0,1,0, , , , , , , , , , , , , , , , ,336
270200229100, , ,0,0,1,39,2,0,1,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,1,.967228338628184, ,3,4800,1600,1.12994350282486,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270200229200, , ,1,1,0,28,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,1,1.17754385130144, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270200229300,9,9,0,0,1,20,1,1,0,0,0,13,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0,3,3,36,1,1.09624621265661,1.94086868676953,4,4800,1200,.847457627118644,2,0,1,0,0,11,24,9,10,10,2,2,2,5,4,5,3,2,3, , ,365
270200229400,25,25,1,1,0,55,3,0,0,1,0,11,1,1,0,0,0,6,2,1,1,0,0,1,1,0,0,0,0,1,1,36,1,.989884825570652,2.38900573460682,2,12000,6000,4.23728813559322,4,0,0,0,1,26, , ,0,0,1, ,1,1, ,1,1, ,1,2,4,365
270200229500, , ,1,1,0,55,3,0,0,1,0,10,1,1,0,0,0,5,2,1,1,0,0,1,1,0,0,0,0, , ,7,1,1.03888902485633, ,2,2712,1356,.957627118644068,2,0,1,0,0, , , , , , , , , , , , , , , , ,336
270200229600, , ,1,1,0,75,4,0,0,0,1,19,4,0,0,0,1,7,4,1,1,0,0,4,0,0,0,1,0, , ,36,1,.656936294423975, ,2,4200,2100,1.48305084745763,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270200229700, , ,0,0,1,18,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,36,1,1.09624621265661, ,3,3600,1200,.847457627118644,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270200229800, , ,1,1,0,22,1,1,0,0,0,13,3,0,0,1,0,7,3,3,0,0,1,1,1,0,0,0,0, , ,36,1,1.17754385130144, ,3,5760,1920,1.35593220338983,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270200229900, , ,0,0,1,62,3,0,0,1,0,8,1,1,0,0,0,4,2,1,1,0,0,4,0,0,0,1,0, , ,36,1,.666457110285192, ,2,3480,1740,1.22881355932203,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270200230000, , ,1,1,0,28,1,1,0,0,0,13,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,1,1.17754385130144, ,3,8400,2800,1.9774011299435,3,0,0,1,0, , , , , , , , , , , , , , , , ,365
270200230100, , ,0,0,1,61,3,0,0,1,0,16,4,0,0,0,1,7,4,2,0,1,0,4,0,0,0,1,0, , ,36,1,.666457110285192, ,2,1680,840,.593220338983051,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270200230200,0,24,1,1,0,32,1,1,0,0,0,11,1,1,0,0,0,6,2,2,0,1,0,5,0,0,0,0,1,2,0,36,1,1.63803916262866,.746740343078776,4,3600,900,.635593220338983,2,0,1,0,0,27,24,10,11,11,2,2,2,6,5,6,1,2,2, , ,365
270200230300, , ,0,0,1,20,1,1,0,0,0,13,3,0,0,1,0,7,3,3,0,0,1,2,0,1,0,0,0, , ,36,1,1.09624621265661, ,4,4440,1110,.783898305084746,2,0,1,0,0, , , , , , , , , , , , , , , , ,365
270200230400, , ,0,0,1,31,1,1,0,0,0,14,3,0,0,1,0,7,3,1,1,0,0,1,1,0,0,0,0, , ,36,1,.967228338628184, ,3,12000,4000,2.82485875706215,4,0,0,0,1, , , , , , , , , , , , , , , , ,365
270200230500,22,22,0,0,1,63,3,0,0,1,0,12,2,0,1,0,0,6,2,1,1,0,0,1,1,0,0,0,0,2,2,36,1,.666457110285192,.22490740416994,2,4800,2400,1.69491525423729,3,0,0,1,0,15,12,7,7,7,1,1,1,3,3,3,2,2,2,8,3,365
270200230600, , ,1,1,0,32,1,1,0,0,0,18,4,0,0,0,1,7,4,1,1,0,0,1,1,0,0,0,0, , ,36,1,1.63803916262866, ,3,12000,4000,2.82485875706215,4,0,0,0,1, , , , , , , , , , , , , , , , ,365
270200230700, , ,0,0,1,77,4,0,0,0,1,4,1,1,0,0,0,2,1,2,0,1,0,4,0,0,0,1,0, , ,36,1,.933668687522179, ,4,1020,255,.180084745762712,1,1,0,0,0, , , , , , , , , , , , , , , , ,365
270200230800, , ,1,1,0,30,1,1,0,0,0,11,1,1,0,0,0,6,2,3,0,0,1,1,1,0,0,0,0, , ,36,1,1.63803916262866, ,1,6000,6000,4.23728813559322,4,0,0,0,1, , , , , , , , , , , , , , , , ,365
270200230900,3,3,0,0,1,25,1,1,0,0,0,9,1,1,0,0,0,4,2,1,1,0,0,1,1,0,0,0,0,4,4,36,1,1.09624621265661,1.94086868676953,5,9600,1920,1.35593220338983,3,0,0,1,0,27,27,3,8,8,2,1,2,4,2,4,1,1,1,18,2,365
